4100,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4164,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4165,"[-0.99999162 -0.99999203 -0.99999881 -0.99999218 -0.99999862 -0.99999874
 -0.99999892 -0.99999877 -0.99999879 -0.99999118 -0.9999983  -0.99999854
 -0.99999875]"
6213,"[-0.99992036 -0.99993284 -0.99992434 -0.99992434 -0.99994371 -0.99994981
 -0.99992434 -0.99993678 -0.99992036 -0.99994059 -0.99992434 -0.99992812
 -0.99993652]"
6341,"[-0.99896495 -0.99891047 -0.99891047 -0.99886543 -0.99879276 -0.99891244
 -0.99890365 -0.99879276 -0.99906586 -0.99910923 -0.99891244 -0.99896495
 -0.99891047]"
6343,"[-0.99517769 -0.99492389 -0.99626859 -0.99661925 -0.99517769 -0.99668787
 -0.99564787 -0.99492389 -0.99492389 -0.9960722  -0.996345   -0.99680078
 -0.9960722 ]"
7367,"[-0.99898096 -0.99931332 -0.99879276 -0.99879276 -0.99891047 -0.99879276
 -0.99911257 -0.99881609 -0.99891047 -0.99896495 -0.99911257 -0.99885313
 -0.99891047]"
7879,"[-0.99968187 -0.99968187 -0.99971289 -0.99975082 -0.99976614 -0.99976614
 -0.99971289 -0.99975384 -0.99981128 -0.99977666 -0.99975384 -0.99968952
 -0.99972724]"
7911,"[-0.99999967 -0.99999973 -0.99999969 -0.99999969 -0.99999973 -0.9999997
 -0.99999975 -0.99999972 -0.9999997  -0.98661431 -0.99999977 -0.99999981
 -0.99999977]"
2048,"[-0.99995884 -0.99995444 -1.         -1.         -1.         -1.
 -1.         -1.         -0.99996289 -0.99994952 -1.         -0.99994952
 -1.        ]"
2304,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
2432,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -0.99907805 -1.         -1.
 -1.        ]"
3456,"[-1.         -0.99999999 -1.         -0.98777893 -1.         -1.
 -1.         -1.         -1.         -0.98574594 -1.         -1.
 -1.        ]"
3968,"[-0.99993172 -0.99993086 -0.99992434 -0.99995232 -0.99994146 -0.99991617
 -0.99994146 -0.99992309 -0.99992093 -0.99992036 -0.9612341  -0.99991956
 -0.99992434]"
3984,"[-0.99764828 -0.99752451 -0.99805903 -0.99740079 -0.99758176 -0.99752451
 -0.99753646 -0.99739422 -0.99739422 -0.99763254 -0.99808837 -0.99776587
 -0.99781754]"
4016,"[-0.99680078 -0.99696074 -0.99638582 -0.99798369 -0.9960722  -0.99657864
 -0.99626859 -0.99776587 -0.99626859 -0.9960722  -0.99626859 -0.99680078
 -0.99696074]"
8112,"[-0.99776587 -0.99780714 -0.99771323 -0.99808451 -0.99789813 -0.99752451
 -0.9981023  -0.99752451 -0.99739422 -0.99752451 -0.99752451 -0.99725707
 -0.99358682]"
1024,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
1056,"[-0.9999999  -1.         -0.99999985 -0.99999989 -0.99999985 -1.
 -0.99999986 -1.         -1.         -1.         -1.         -0.99999986
 -0.99999987]"
3104,"[-0.99999998 -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
7200,"[-0.99999976 -0.99999975 -0.99999973 -0.99999977 -0.99999975 -0.99999975
 -0.99999976 -0.99999985 -0.99999975 -0.99999979 -0.99999973 -0.99999978
 -0.9960421 ]"
7216,"[-0.99989166 -0.99989166 -0.99991175 -0.99989049 -0.99990711 -0.99989637
 -0.99989166 -0.99991175 -0.99989707 -0.99991617 -0.99993172 -0.99990711
 -0.99991617]"
7217,"[-0.99827127 -0.99866234 -0.99841508 -0.99843982 -0.99827127 -0.99855876
 -0.99827127 -0.99859194 -0.99835771 -0.99866234 -0.99851783 -0.99911257
 -0.99885313]"
7281,"[-0.99541881 -0.99273114 -0.99407947 -0.99419387 -0.99343986 -0.99407947
 -0.99234857 -0.99234857 -0.9927966  -0.9933422  -0.99311693 -0.99273114
 -0.99273114]"
7793,"[-0.99791092 -0.99843982 -0.99798369 -0.99776587 -0.99843982 -0.99843982
 -0.99787757 -0.99827127 -0.99779139 -0.99835771 -0.99859194 -0.99835771
 -0.99776587]"
8053,"[-0.99999804 -0.99999815 -0.99999815 -0.99999821 -0.99999793 -0.99498514
 -0.99999791 -0.99999791 -0.99999769 -0.99999839 -0.99999839 -0.99964551
 -0.99999821]"
8061,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
96,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
104,"[-1.         -1.         -0.99992378 -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -0.98422208
 -0.98422208]"
1640,"[-0.90968513 -0.90968513 -0.90968513 -0.99994146 -0.99994653 -0.99995232
 -0.90493798 -0.99994511 -0.90969146 -0.99994981 -0.99993837 -0.99994438
 -0.99996116]"
3688,"[-0.99896495 -0.99896495 -0.99885313 -0.99885313 -0.99911257 -0.99893309
 -0.99912651 -0.99885313 -0.9990167  -0.99885313 -0.99915694 -0.99885313
 -0.99911257]"
4074,"[-0.99994442 -0.99995232 -0.99992434 -0.99992812 -0.99990711 -0.99992036
 -0.99994146 -0.99992377 -0.99992434 -0.99991175 -0.99991456 -0.99990711
 -0.99990711]"
4075,"[-0.99999994 -0.99999995 -0.99999993 -0.99999993 -0.99999996 -0.99999993
 -0.99999993 -0.99999993 -0.99999995 -0.99999994 -0.99999993 -0.99999997
 -0.99999995]"
1088,"[-1.         -0.99999656 -0.99999649 -0.99999612 -0.99999603 -0.9999962
 -0.99999667 -0.99999631 -0.99999714 -0.99999612 -1.         -0.99999646
 -1.        ]"
1089,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
