3763,"[-0.99978895 -0.99972724 -0.99974384 -0.99979658 -0.99974088 -0.99975984
 -0.99974088 -0.99974489 -0.99975384 -0.99977784 -0.99973969 -0.99982809
 -0.99978739]"
7859,"[-0.99999868 -0.9999983  -0.99999821 -0.99999886 -0.99999821 -0.99999802
 -0.99999839 -0.99999836 -0.99999804 -0.99999802 -0.99999841 -0.99999903
 -0.99999812]"
8183,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -0.97717476 -1.         -1.
 -1.        ]"
2304,"[-0.99999996 -1.         -1.         -1.         -1.         -0.99999996
 -1.         -1.         -0.99999996 -1.         -1.         -1.
 -1.        ]"
2368,"[-0.97295454 -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
2372,"[-1.         -1.         -1.         -0.94311999 -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
2380,"[-0.99996465 -0.99996599 -0.9999547  -0.99775073 -0.99775983 -0.99995696
 -0.99796927 -0.9999431  -0.99995736 -0.99994981 -0.99993513 -0.99995437
 -0.99994886]"
3406,"[-0.98974263 -0.99879276 -0.99919909 -0.98967831 -0.98991596 -0.9913659
 -0.99859194 -0.99142948 -0.99922426 -0.99879276 -0.99891047 -0.99866234
 -0.99885313]"
3407,"[-0.99955557 -0.99954445 -0.99962663 -0.99957608 -0.99954445 -0.9996122
 -0.99960942 -0.99958886 -0.99961116 -0.99959723 -0.99960407 -0.99965698
 -0.99956722]"
3439,"[-0.99999526 -0.99999572 -0.9999973  -0.99973941 -0.9999955  -0.99999672
 -0.99999633 -0.9999955  -0.99999862 -0.99999685 -0.99999631 -0.9999957
 -0.99999526]"
3951,"[-0.99999986 -0.99999951 -0.99999985 -0.99999988 -0.99999986 -0.99926656
 -0.99999986 -0.99999992 -0.99999988 -0.99999989 -0.99999987 -0.99999988
 -0.99999986]"
8175,"[-1.         -0.99999973 -1.         -1.         -1.         -1.
 -1.         -1.         -0.99947169 -1.         -1.         -1.
 -1.        ]"
528,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
2832,"[-0.98576043 -1.         -1.         -1.         -1.         -0.90822144
 -1.         -0.98501097 -1.         -1.         -0.98501097 -0.98576043
 -1.        ]"
3858,"[-0.99969922 -0.99971289 -0.99976425 -0.99971289 -0.99969778 -0.99976097
 -0.99977558 -0.99974088 -0.99969778 -0.99970861 -0.99977442 -0.99981614
 -0.99972233]"
3859,"[-0.99971289 -0.99962895 -0.99960942 -0.99966513 -0.99962895 -0.99972724
 -0.99968187 -0.99968187 -0.99962895 -0.99699914 -0.99965301 -0.99966513
 -0.9996475 ]"
3923,"[-0.99994438 -0.99996495 -0.99994146 -0.99994145 -0.99993837 -0.99994981
 -0.99994716 -0.99993837 -0.99995696 -0.9999547  -0.99997145 -0.99995517
 -0.99994146]"
2176,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
2184,"[-0.99850949 -1.         -0.99999935 -1.         -1.         -0.99999945
 -1.         -0.99999934 -0.99842944 -0.99999925 -1.         -0.99999924
 -0.99999921]"
2200,"[-0.99987915 -1.         -0.99987915 -0.99987915 -1.         -1.
 -0.99989189 -0.99990167 -1.         -0.99987292 -0.99988531 -0.99987928
 -0.99987292]"
2712,"[-0.9999995  -0.99999944 -0.99999948 -0.99999949 -0.99999955 -0.98953255
 -0.99999948 -0.99999948 -0.99999942 -0.99999962 -0.99999942 -0.99999953
 -0.99999945]"
3736,"[-0.99969778 -0.99969778 -0.99969778 -0.99970064 -0.99973828 -0.99988595
 -0.99969778 -0.99980952 -0.99971289 -0.99966513 -0.99967876 -0.99972301
 -0.99968187]"
3739,"[-0.99969778 -0.99980371 -0.99970277 -0.99968187 -0.99968187 -0.99972724
 -0.99968493 -0.99973829 -0.99977784 -0.99968187 -0.99968187 -0.99969778
 -0.99969778]"
4027,"[-1.         -1.         -1.         -1.         -1.         -1.
 -0.97226096 -1.         -1.         -1.         -1.         -1.
 -1.        ]"
4,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
1028,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
1124,"[-0.99943755 -0.99999998 -0.99999998 -0.99998273 -0.95598733 -0.99999999
 -0.99999998 -0.99999998 -0.95951773 -0.99999999 -0.99999998 -0.99999998
 -0.99999999]"
1126,"[-0.99999995 -0.99999992 -0.99999988 -0.99999988 -0.99999989 -0.99999988
 -0.99999989 -0.99999988 -0.99999988 -0.99999992 -0.99999988 -0.99999988
 -0.99999989]"
1134,"[-0.99976168 -0.9997746  -0.99973972 -0.99972724 -0.99973897 -0.99972724
 -0.99972724 -0.99978951 -0.99974088 -0.99971289 -0.99972351 -0.99989166
 -0.99974088]"
1262,"[-0.99930389 -0.99923914 -0.99934766 -0.99932349 -0.99921966 -0.99919909
 -0.99927718 -0.99930443 -0.99946866 -0.99919909 -0.99939974 -0.99923914
 -0.99941126]"
1774,"[-0.9997995  -0.9997995  -0.99980722 -0.99985998 -0.99981905 -0.9997995
 -0.99981868 -0.99982173 -0.99981514 -0.99980952 -0.99985998 -0.9997995
 -0.99987108]"
6126,"[-1.         -1.         -1.         -1.         -1.         -0.99992968
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
4354,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -0.93365796
 -0.93365796]"
4418,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -0.91846653 -1.         -1.
 -1.        ]"
4930,"[-0.99999433 -0.99999453 -0.99999501 -0.99999501 -0.99999501 -0.99999651
 -0.99999418 -0.99999606 -0.99999529 -0.99999491 -0.99999472 -0.99999465
 -0.99999418]"
6978,"[-0.99957208 -0.99955895 -0.99949523 -0.99961609 -0.99969351 -0.99962895
 -0.99952047 -0.99968187 -0.99956722 -0.99952047 -0.9995397  -0.99952047
 -0.99940511]"
8002,"[-0.99895155 -0.99859194 -0.99851783 -0.99862737 -0.99859194 -0.99859194
 -0.99859194 -0.99872922 -0.99856092 -0.99858905 -0.99854601 -0.99879276
 -0.99869342]"
8003,"[-0.99934766 -0.99941126 -0.9993969  -0.99931332 -0.99946866 -0.99946866
 -0.99931332 -0.99943929 -0.99941126 -0.99935072 -0.99949978 -0.99934766
 -0.99955375]"
8035,"[-0.99998482 -0.99998447 -0.99998457 -0.99998448 -0.99998291 -0.99998291
 -0.99998463 -0.99998588 -0.99998201 -0.99998445 -0.99998581 -0.99998842
 -0.99998201]"
32,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -0.99999837
 -1.        ]"
4128,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4130,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4154,"[-0.99999875 -0.99999875 -0.99999868 -0.99999868 -0.99999881 -0.99999902
 -0.99999862 -0.99999881 -0.99999862 -0.99999862 -0.99999881 -0.99999889
 -0.99999868]"
6266,"[-0.99752451 -0.99739422 -0.99713027 -0.99599097 -0.99707574 -0.99739273
 -0.99680078 -0.99815828 -0.99725707 -0.99592372 -0.99593403 -0.99701947
 -0.99593726]"
6267,"[-0.99981905 -0.99982623 -0.9997995  -0.9997995  -0.99981438 -0.99978895
 -0.99978895 -0.99978895 -0.99979254 -0.99981905 -0.99978701 -0.99978895
 -0.99978895]"
7419,"[-0.9999999  -0.99999989 -0.99999989 -0.99999989 -0.99999989 -0.99999989
 -0.99999989 -0.99999989 -0.99999988 -0.99999989 -0.99999989 -0.99999988
 -0.99999988]"
7931,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
8187,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.98997487 -1.
 -1.        ]"
516,"[-1.         -1.         -0.99992765 -1.         -0.99993111 -0.99993133
 -0.99992764 -0.99993472 -0.9999367  -1.         -1.         -1.
 -0.99992772]"
580,"[-0.99834678 -1.         -0.99884667 -0.99269023 -0.99249611 -0.99257542
 -0.99258418 -0.99322212 -1.         -0.99865344 -0.99878597 -0.99258127
 -1.        ]"
614,"[-0.99999942 -0.99999523 -0.99999821 -0.99999898 -0.99999907 -0.99999887
 -0.99999875 -0.99999854 -0.99999881 -0.99999921 -0.99999887 -0.99999884
 -0.99999523]"
870,"[-0.99993513 -0.99992812 -0.99994076 -0.99993488 -0.99993002 -0.99992812
 -0.99992812 -0.99994146 -0.99992894 -0.99994438 -0.99992812 -0.99992812
 -0.99993172]"
4966,"[-0.99956722 -0.99959488 -0.99958886 -0.99956722 -0.99960942 -0.99969778
 -0.99958886 -0.99968187 -0.99980952 -0.99962367 -0.99969778 -0.99956722
 -0.99956722]"
6007,"[-0.99999997 -0.99999997 -0.99999998 -0.99999998 -0.99999997 -0.99999998
 -0.99999998 -0.99999997 -0.99999998 -0.99999998 -0.99999998 -0.99999997
 -0.99999997]"
8055,"[-1.        -1.        -1.        -1.        -1.        -1.
 -1.        -1.        -1.        -0.9622631 -1.        -1.
 -1.       ]"
4609,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4611,"[-0.99958655 -0.99956479 -1.         -1.         -1.         -1.
 -0.99951777 -1.         -1.         -1.         -1.         -0.99949239
 -0.99949239]"
4747,"[-0.9990167  -0.9990344  -0.99898215 -0.99912552 -0.99901269 -0.99898111
 -0.99911257 -0.99915183 -0.99907752 -0.99911444 -0.9990167  -0.99919909
 -0.99899353]"
4751,"[-0.99941126 -0.99938475 -0.9994407  -0.99922699 -0.99932405 -0.9989854
 -0.9989854  -0.99915694 -0.99927718 -0.99952047 -0.99958886 -0.99916303
 -0.99906586]"
4815,"[-0.99906586 -0.99908487 -0.99906586 -0.99923914 -0.99921379 -0.99911206
 -0.99923914 -0.99910822 -0.99910043 -0.9991433  -0.99919909 -0.99911257
 -0.99915907]"
4847,"[-0.99999122 -0.97853436 -0.99999316 -0.99999277 -0.9785348  -0.97960753
 -0.99999321 -0.99999082 -0.99999288 -0.99999166 -0.99999028 -0.99999148
 -0.99999028]"
7919,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
8,"[-1.         -0.86832001 -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.9        -1.
 -1.        ]"
72,"[-0.99999661 -1.         -1.         -0.99999649 -0.99999729 -0.99999674
 -0.99999693 -1.         -0.99999649 -0.99999707 -1.         -1.
 -0.99999667]"
73,"[-1.         -1.         -1.         -0.99984844 -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
